Resolved_Position,Raw_Wikipedia_Position,Override_Flag,Position,Name,Min,Cmp,PassAtt,Cmp%,PassTotDist,PassPrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xA,KP,PassFinThird,PPA,CrsPA,PassProg,SCA,PassLiveShot,PassDeadShot,DribShot,ShLSh,Fld,DefShot,GCA,PassLiveGoal,PassDeadGoal,DribGoal,ShGoal,FldGoal,DefGoal,Tkl,TklW,TacklesDef3rd,TacklesMid3rd,TacklesAtt3rd,DribTackled,DribContest,DribTackled%,Past,Press,SuccPress,SuccPress%,PressDef3rd,PressMid3rd,PressAtt3rd,Blocks,BlockSh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,TouchDef3rd,TouchMid3rd,TouchAtt3rd,AttPen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,ProgCarries,CarriesFinThird,CPA,Mis,Dis,Targ,Rec,Rec%,ProgPassRec,Gls,PK,PKatt,Sh,SoT,CrdY,CrdR,xG,npxG,rating21,IsLowInvolvement,Def Score Z,Att Score Z,Final Position
Unknown,Unknown,False,Defender,Adam Webster,2594.0,1484.0,1794.0,2360.7,32506.0,11319.0,406.0,468.0,2471.0,799.0,889.0,2567.1,269.0,400.0,1869.8,0.0,0.1,6.0,132.0,7.0,1.0,110.0,20.0,18.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,21.0,18.0,10.0,2.0,14.0,32.0,733.3,18.0,214.0,87.0,1202.1,97.0,93.0,24.0,51.0,21.0,1.0,30.0,40.0,70.0,123.0,0.0,2075.0,235.0,1101.0,1001.0,194.0,33.0,2025.0,7.0,11.0,433.3,9.0,0.0,1352.0,9691.0,6347.0,162.0,55.0,2.0,16.0,14.0,1476.0,1444.0,2819.6,4.0,1.0,0.0,0.0,24.0,6.0,4.0,0.0,1.4,1.4,75.0,False,0.7390215056574776,0.9325341042411344,Forward
Unknown,Unknown,False,Midfielder,Adama Soumaoro,1900.0,937.0,1018.0,2079.2,18829.0,5400.0,300.0,325.0,2018.6,495.0,514.0,2191.2,132.0,161.0,1833.7,0.0,0.0,2.0,25.0,0.0,0.0,37.0,10.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,18.0,24.0,6.0,0.0,6.0,12.0,533.3,6.0,224.0,81.0,809.0,135.0,83.0,6.0,47.0,27.0,0.0,20.0,34.0,64.0,103.0,0.0,1240.0,172.0,642.0,626.0,36.0,11.0,1173.0,3.0,3.0,300.0,3.0,0.0,696.0,3566.0,1719.0,34.0,5.0,0.0,4.0,2.0,746.0,728.0,2236.8,2.0,1.0,0.0,0.0,9.0,2.0,5.0,0.0,1.2,1.2,76.0,False,0.3541195971689701,-0.5861619393875772,Defender
Unknown,Unknown,False,Forward,Adama Traoré,2649.0,579.0,879.0,2376.3,9466.0,2410.0,298.0,384.0,2780.8,211.0,313.0,2467.0,52.0,103.0,1341.5,2.0,5.5,56.0,43.0,26.0,16.0,63.0,113.0,74.0,0.0,21.0,3.0,13.0,2.0,6.0,3.0,0.0,1.0,1.0,1.0,0.0,32.0,23.0,15.0,12.0,5.0,9.0,20.0,583.3,11.0,346.0,107.0,1137.1,78.0,185.0,83.0,28.0,2.0,0.0,26.0,11.0,43.0,15.0,1.0,1317.0,20.0,133.0,672.0,681.0,117.0,1293.0,160.0,215.0,2597.2,173.0,5.0,1142.0,8596.0,5679.0,306.0,86.0,60.0,84.0,85.0,1439.0,1022.0,2684.1,150.0,2.0,0.0,0.0,43.0,13.0,4.0,0.0,2.1,2.1,66.0,False,0.3879086960057475,0.852489889235762,Forward
Unknown,Unknown,False,Forward,Ademola Lookman,2747.0,880.0,1168.0,2579.2,14977.0,4309.0,419.0,491.0,2925.4,351.0,426.0,2722.7,86.0,178.0,1961.6,4.0,5.0,60.0,46.0,42.0,5.0,105.0,115.0,74.0,25.0,5.0,6.0,4.0,1.0,11.0,6.0,3.0,2.0,0.0,0.0,0.0,39.0,30.0,12.0,19.0,8.0,5.0,35.0,200.0,30.0,517.0,156.0,1055.2,110.0,230.0,177.0,42.0,2.0,0.0,40.0,25.0,64.0,13.0,0.0,1593.0,13.0,148.0,718.0,871.0,144.0,1441.0,82.0,129.0,1929.7,86.0,9.0,1229.0,6742.0,3891.0,220.0,63.0,41.0,78.0,84.0,1498.0,1097.0,2524.3,191.0,4.0,0.0,1.0,68.0,21.0,5.0,0.0,5.4,4.7,74.0,False,0.2111770181768641,1.5843227121420211,Forward
Unknown,Unknown,False,Midfielder,Adil Aouchiche,1731.0,594.0,827.0,2348.0,11181.0,3612.0,295.0,346.0,2932.5,177.0,231.0,2442.4,104.0,210.0,1640.4,5.0,5.2,58.0,55.0,27.0,8.0,59.0,94.0,50.0,32.0,1.0,2.0,7.0,2.0,8.0,5.0,3.0,0.0,0.0,0.0,0.0,38.0,21.0,11.0,13.0,14.0,14.0,50.0,540.0,36.0,390.0,109.0,1020.1,75.0,183.0,132.0,12.0,1.0,0.0,11.0,9.0,47.0,12.0,0.0,1064.0,14.0,156.0,554.0,444.0,47.0,936.0,33.0,62.0,1215.0,37.0,4.0,719.0,4413.0,2513.0,115.0,35.0,13.0,38.0,45.0,885.0,717.0,2743.6,83.0,2.0,0.0,0.0,27.0,12.0,2.0,0.0,3.0,3.0,67.0,False,0.4050970636748908,0.7988888524018074,Forward
Unknown,Unknown,False,Midfielder,Admir Mehmedi,820.0,347.0,442.0,1354.9,5595.0,1392.0,185.0,223.0,1398.1,119.0,142.0,1335.3,29.0,48.0,924.9,2.0,2.0,17.0,35.0,17.0,3.0,44.0,41.0,34.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0,5.0,6.0,7.0,6.0,18.0,266.6,12.0,211.0,79.0,681.1,39.0,106.0,66.0,10.0,2.0,0.0,8.0,6.0,24.0,3.0,0.0,535.0,5.0,53.0,255.0,261.0,37.0,513.0,9.0,12.0,633.3,10.0,1.0,376.0,1548.0,687.0,50.0,16.0,6.0,15.0,15.0,518.0,392.0,1211.6,65.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.8,0.8,76.0,False,-0.4475635000149173,-0.1845115033784781,Midfielder
Unknown,Unknown,False,Midfielder,Adnan Januzaj,1014.0,409.0,573.0,1794.8,7647.0,2857.0,199.0,231.0,2121.3,137.0,173.0,1918.0,61.0,133.0,1072.2,5.0,4.3,24.0,32.0,38.0,8.0,67.0,55.0,33.0,11.0,5.0,1.0,5.0,0.0,10.0,6.0,2.0,0.0,0.0,2.0,0.0,12.0,6.0,2.0,8.0,2.0,1.0,6.0,100.0,5.0,107.0,30.0,740.3,11.0,62.0,34.0,9.0,2.0,0.0,7.0,5.0,17.0,5.0,0.0,752.0,8.0,59.0,360.0,400.0,50.0,684.0,41.0,65.0,1228.7,43.0,2.0,588.0,2944.0,1834.0,116.0,34.0,12.0,35.0,31.0,695.0,571.0,2122.0,86.0,4.0,3.0,3.0,29.0,9.0,2.0,0.0,5.1000000000000005,2.8000000000000003,80.0,False,-0.908270517198108,0.5987783148883774,Forward
Unknown,Unknown,False,Low Involvement,Adrian Grbić,961.0,132.0,214.0,2066.7,1709.0,233.0,88.0,115.0,2169.3,29.0,52.0,1346.9,4.0,12.0,283.3,0.0,0.5,4.0,9.0,2.0,0.0,9.0,13.0,7.0,0.0,0.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,7.0,2.0,4.0,3.0,2.0,5.0,150.0,3.0,144.0,33.0,807.0,8.0,64.0,72.0,8.0,0.0,0.0,8.0,2.0,11.0,8.0,0.0,329.0,12.0,39.0,166.0,145.0,42.0,303.0,6.0,14.0,300.0,8.0,1.0,167.0,740.0,434.0,19.0,9.0,6.0,16.0,15.0,402.0,212.0,1815.3,66.0,4.0,3.0,3.0,31.0,11.0,2.0,0.0,5.9,3.6,71.0,True,-0.7995577644189112,-0.5175526122401155,Midfielder
Unknown,Unknown,False,Low Involvement,Adrien Hunou,589.0,149.0,195.0,1367.7,2032.0,205.0,89.0,108.0,1592.1,46.0,57.0,1362.7,5.0,10.0,400.0,0.0,0.5,4.0,3.0,5.0,1.0,7.0,12.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,3.0,2.0,2.0,1.0,7.0,100.0,6.0,110.0,40.0,720.1,15.0,34.0,61.0,7.0,0.0,0.0,7.0,1.0,8.0,3.0,0.0,272.0,3.0,13.0,106.0,162.0,37.0,262.0,2.0,3.0,200.0,2.0,0.0,153.0,655.0,275.0,16.0,5.0,3.0,17.0,7.0,358.0,215.0,1248.2,77.0,4.0,0.0,0.0,20.0,10.0,1.0,0.0,4.3,4.3,75.0,True,-0.9435287072886585,-0.6955080545288445,Midfielder
Unknown,Unknown,False,Low Involvement,Adrien Louveau,8.0,5.0,5.0,100.0,91.0,20.0,1.0,1.0,100.0,4.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,True,-1.3313687982847116,-1.1464714444251818,Midfielder
Unknown,Unknown,False,Defender,Adrien Rabiot,2313.0,1339.0,1482.0,3086.0,23599.0,5617.0,594.0,653.0,3120.1,590.0,632.0,3159.0,132.0,147.0,2706.4,2.0,1.1,10.0,117.0,23.0,3.0,103.0,42.0,39.0,0.0,1.0,2.0,0.0,0.0,7.0,5.0,0.0,1.0,1.0,0.0,0.0,72.0,45.0,28.0,33.0,11.0,25.0,57.0,1167.1,32.0,485.0,144.0,1026.0,160.0,240.0,85.0,46.0,11.0,0.0,35.0,31.0,103.0,37.0,1.0,1760.0,97.0,481.0,1024.0,415.0,46.0,1723.0,26.0,40.0,1393.3,29.0,0.0,1236.0,8110.0,4059.0,142.0,56.0,9.0,21.0,28.0,1409.0,1301.0,3097.6,77.0,4.0,0.0,0.0,34.0,12.0,7.0,1.0,2.9,2.9,81.0,False,1.880211591588289,1.1540850564881464,Forward
Unknown,Unknown,False,Midfielder,Adrien Silva,1599.0,839.0,959.0,2084.5,17222.0,4144.0,310.0,342.0,2171.7,346.0,387.0,2138.3,164.0,197.0,1821.9,1.0,1.0,10.0,80.0,8.0,0.0,66.0,29.0,28.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,49.0,26.0,25.0,22.0,2.0,13.0,45.0,456.7,32.0,497.0,142.0,670.7,166.0,254.0,77.0,39.0,3.0,0.0,36.0,34.0,83.0,14.0,0.0,1136.0,43.0,288.0,718.0,193.0,7.0,1089.0,10.0,15.0,580.0,10.0,0.0,701.0,2751.0,1285.0,55.0,15.0,0.0,12.0,18.0,782.0,728.0,2221.1,22.0,1.0,0.0,0.0,6.0,1.0,8.0,1.0,0.4,0.4,76.0,False,0.6426491194099736,0.1242304687851,Defender
Unknown,Unknown,False,Defender,Adrien Tameze,2304.0,821.0,1024.0,2640.9,15283.0,3281.0,343.0,410.0,2749.2,354.0,412.0,2818.1,107.0,162.0,2167.3,0.0,1.8,15.0,70.0,25.0,2.0,87.0,35.0,27.0,0.0,3.0,0.0,3.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,53.0,41.0,26.0,24.0,3.0,12.0,34.0,661.7,22.0,449.0,143.0,995.5,132.0,232.0,85.0,50.0,9.0,0.0,41.0,35.0,88.0,55.0,2.0,1307.0,58.0,297.0,773.0,311.0,22.0,1276.0,36.0,50.0,1330.1,39.0,2.0,820.0,4207.0,2040.0,88.0,29.0,3.0,28.0,28.0,896.0,753.0,2770.1,77.0,1.0,0.0,0.0,17.0,3.0,6.0,0.0,1.4,1.4,73.0,False,0.9937619290617036,0.4801413533625581,Defender
Unknown,Unknown,False,Forward,Adrien Thomasson,2624.0,874.0,1148.0,2719.2,14951.0,3034.0,419.0,518.0,2902.2,339.0,431.0,2799.2,90.0,130.0,2187.3,1.0,4.7,34.0,67.0,23.0,3.0,71.0,85.0,58.0,2.0,9.0,7.0,5.0,4.0,9.0,5.0,0.0,2.0,1.0,1.0,0.0,48.0,35.0,16.0,21.0,11.0,10.0,58.0,525.0,48.0,709.0,213.0,1097.3,108.0,367.0,234.0,41.0,4.0,0.0,37.0,28.0,76.0,6.0,0.0,1500.0,10.0,182.0,745.0,641.0,135.0,1453.0,27.0,58.0,1275.0,30.0,2.0,1052.0,4280.0,1764.0,88.0,25.0,14.0,54.0,59.0,1419.0,1050.0,2752.3,185.0,5.0,0.0,0.0,46.0,15.0,8.0,1.0,6.5,6.5,77.0,False,1.0544353978425256,0.9382515481700892,Forward
Unknown,Unknown,False,Defender,Adrien Truffert,1951.0,1083.0,1290.0,2397.5,17581.0,4615.0,545.0,603.0,2548.9,449.0,525.0,2471.3,74.0,128.0,1611.0,3.0,2.0,19.0,52.0,21.0,11.0,80.0,36.0,31.0,0.0,1.0,2.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,39.0,22.0,17.0,14.0,8.0,12.0,30.0,700.0,18.0,309.0,89.0,832.8,111.0,119.0,79.0,47.0,5.0,0.0,42.0,18.0,57.0,52.0,2.0,1538.0,47.0,347.0,744.0,532.0,45.0,1355.0,15.0,32.0,783.3,20.0,1.0,980.0,4777.0,2590.0,143.0,33.0,9.0,23.0,24.0,1115.0,999.0,2582.6,60.0,1.0,0.0,0.0,23.0,3.0,3.0,0.0,1.3,1.3,61.0,False,0.6856934931455203,0.4372605238953943,Defender
Unknown,Unknown,False,Defender,Adrián Cubas,2242.0,853.0,1031.0,2218.6,17754.0,4666.0,295.0,340.0,2375.5,387.0,440.0,2357.6,154.0,216.0,1819.5,0.0,0.6,8.0,54.0,6.0,0.0,68.0,19.0,14.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,81.0,62.0,32.0,39.0,10.0,35.0,86.0,1044.7,51.0,667.0,232.0,985.2,295.0,320.0,52.0,42.0,10.0,0.0,32.0,57.0,138.0,32.0,1.0,1264.0,68.0,471.0,737.0,134.0,7.0,1225.0,13.0,21.0,916.7,14.0,1.0,833.0,3682.0,1863.0,40.0,7.0,1.0,10.0,30.0,743.0,696.0,2483.3,14.0,1.0,0.0,0.0,11.0,5.0,6.0,1.0,0.5,0.5,75.0,False,2.146998563273453,-0.0344286002434054,Defender
Unknown,Unknown,False,Low Involvement,Adrián López,481.0,134.0,184.0,1284.3,1870.0,417.0,81.0,100.0,1411.4,43.0,61.0,1089.0,6.0,12.0,400.0,1.0,0.8999999999999999,5.0,10.0,6.0,0.0,17.0,15.0,10.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,3.0,3.0,2.0,6.0,100.0,4.0,58.0,9.0,315.0,6.0,34.0,18.0,4.0,0.0,0.0,4.0,1.0,7.0,3.0,0.0,259.0,3.0,20.0,125.0,125.0,29.0,257.0,11.0,20.0,523.4,11.0,1.0,182.0,779.0,396.0,25.0,5.0,4.0,20.0,17.0,340.0,203.0,1170.2,54.0,1.0,0.0,0.0,10.0,2.0,0.0,0.0,1.3,1.3,75.0,True,-1.037550547530126,-0.7355301620315305,Midfielder
Unknown,Unknown,False,Low Involvement,Adrián Marín,362.0,125.0,177.0,913.4,2611.0,1477.0,47.0,54.0,916.5,57.0,75.0,903.8,20.0,43.0,516.6,1.0,0.6,4.0,13.0,3.0,1.0,25.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,56.0,13.0,343.5,18.0,22.0,16.0,15.0,3.0,0.0,12.0,8.0,13.0,16.0,0.0,225.0,12.0,53.0,133.0,43.0,0.0,187.0,3.0,4.0,200.0,3.0,0.0,100.0,428.0,279.0,14.0,2.0,0.0,1.0,2.0,117.0,103.0,1053.5,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.2,0.2,73.0,True,-0.9817250798867544,-0.7748375890430972,Midfielder
Unknown,Unknown,False,Midfielder,Ahmad Benali,1214.0,661.0,779.0,1474.8,11826.0,3035.0,285.0,312.0,1508.7,293.0,329.0,1542.5,66.0,103.0,1081.4,1.0,1.2,14.0,51.0,11.0,3.0,52.0,29.0,22.0,4.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,22.0,16.0,13.0,0.0,13.0,46.0,318.2,33.0,276.0,78.0,520.4,114.0,116.0,46.0,13.0,2.0,0.0,11.0,10.0,39.0,19.0,0.0,907.0,49.0,261.0,504.0,193.0,32.0,855.0,10.0,16.0,466.7,10.0,0.0,619.0,2760.0,1177.0,48.0,21.0,3.0,15.0,22.0,719.0,643.0,1527.7,53.0,0.0,0.0,0.0,11.0,4.0,2.0,0.0,0.7000000000000001,0.7000000000000001,71.0,False,-0.1176056044175173,-0.0701626247993751,Midfielder
Unknown,Unknown,False,Low Involvement,Ahmad Ngouyamsa,157.0,66.0,93.0,200.7,1268.0,380.0,27.0,30.0,275.2,25.0,30.0,145.7,13.0,31.0,133.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,5.0,1.0,0.0,2.0,7.0,100.0,5.0,33.0,7.0,85.5,25.0,6.0,2.0,8.0,1.0,0.0,7.0,2.0,8.0,7.0,0.0,118.0,11.0,57.0,58.0,12.0,0.0,96.0,0.0,3.0,0.0,0.0,0.0,50.0,233.0,109.0,2.0,1.0,0.0,2.0,0.0,54.0,53.0,292.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,62.0,True,-1.053710551321628,-1.1250310296916,Midfielder
Unknown,Unknown,False,Midfielder,Ahmed Elmohamady,839.0,464.0,594.0,1073.8,8879.0,3641.0,193.0,210.0,1194.4,200.0,257.0,1099.6,66.0,113.0,716.4,0.0,0.6000000000000001,13.0,36.0,26.0,8.0,48.0,21.0,18.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,13.0,10.0,4.0,4.0,6.0,10.0,350.0,4.0,74.0,28.0,510.0,39.0,26.0,9.0,15.0,4.0,0.0,11.0,27.0,45.0,32.0,0.0,686.0,43.0,219.0,286.0,213.0,14.0,567.0,4.0,5.0,300.0,4.0,0.0,340.0,1525.0,837.0,44.0,15.0,2.0,2.0,7.0,394.0,366.0,1285.2,19.0,0.0,0.0,0.0,9.0,1.0,2.0,0.0,0.5,0.5,71.0,False,-0.4175940384379496,-0.1201902591777326,Midfielder
Unknown,Unknown,False,Low Involvement,Ahmed Hegazi,90.0,37.0,52.0,71.2,829.0,381.0,11.0,13.0,84.6,18.0,25.0,72.0,8.0,13.0,61.5,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,40.0,8.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,68.0,17.0,48.0,24.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,32.0,165.0,62.0,0.0,0.0,0.0,1.0,0.0,32.0,32.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,True,-1.2961106081941614,-1.1250310296916,Midfielder
Unknown,Unknown,False,Low Involvement,Ahmed Kutucu,108.0,22.0,37.0,347.5,356.0,35.0,12.0,17.0,400.0,5.0,8.0,216.7,3.0,7.0,183.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,100.0,0.0,29.0,7.0,165.4,4.0,11.0,14.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,53.0,0.0,5.0,25.0,28.0,5.0,50.0,3.0,4.0,200.0,3.0,0.0,35.0,229.0,111.0,7.0,3.0,1.0,7.0,2.0,68.0,43.0,425.6,14.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.3,0.3,68.0,True,-1.1330414790253662,-1.1135961418336895,Midfielder
Unknown,Unknown,False,Midfielder,Aihen Muñoz,1210.0,510.0,748.0,1031.7,10133.0,4237.0,188.0,220.0,1288.0,243.0,324.0,1146.3,73.0,173.0,614.0,1.0,0.6000000000000001,7.0,36.0,12.0,7.0,40.0,16.0,14.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,24.0,14.0,14.0,6.0,4.0,9.0,20.0,483.3,11.0,158.0,48.0,457.9,73.0,60.0,25.0,20.0,1.0,0.0,19.0,8.0,32.0,44.0,1.0,863.0,34.0,241.0,420.0,239.0,14.0,683.0,12.0,18.0,650.0,12.0,1.0,461.0,1809.0,1037.0,48.0,16.0,3.0,5.0,8.0,492.0,450.0,1401.7,29.0,0.0,0.0,0.0,4.0,1.0,6.0,0.0,0.3,0.3,73.0,False,-0.0733859576789523,-0.3445999333892223,Midfielder
Unknown,Unknown,False,Midfielder,Aimen Moueffek,743.0,277.0,373.0,1353.4,4957.0,1692.0,125.0,151.0,1356.6,116.0,148.0,1259.7,32.0,57.0,703.4,0.0,0.4,8.0,13.0,5.0,0.0,28.0,15.0,11.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,19.0,17.0,8.0,1.0,7.0,30.0,256.7,23.0,173.0,51.0,513.0,74.0,83.0,16.0,28.0,4.0,0.0,24.0,4.0,30.0,17.0,0.0,499.0,35.0,167.0,301.0,71.0,7.0,441.0,19.0,31.0,805.4,21.0,1.0,299.0,1685.0,1054.0,39.0,11.0,0.0,8.0,18.0,278.0,249.0,1694.4,8.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.2,0.2,62.0,False,-0.385714758231077,-0.7476797303805602,Midfielder
Unknown,Unknown,False,Midfielder,Ainsley Maitland-Niles,1720.0,533.0,690.0,1752.6,8632.0,2403.0,279.0,332.0,1764.4,184.0,227.0,1822.9,49.0,83.0,1094.5,0.0,0.8,8.0,33.0,11.0,2.0,48.0,29.0,22.0,1.0,2.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,37.0,25.0,18.0,12.0,7.0,13.0,39.0,950.0,26.0,440.0,129.0,718.3,147.0,194.0,99.0,32.0,5.0,0.0,27.0,38.0,75.0,38.0,1.0,930.0,62.0,260.0,441.0,295.0,43.0,880.0,24.0,49.0,643.3,28.0,0.0,562.0,2824.0,1484.0,58.0,21.0,11.0,25.0,40.0,681.0,539.0,1867.6,57.0,0.0,0.0,0.0,12.0,4.0,2.0,0.0,0.8,0.8,76.0,False,1.2483554433405522,-0.2645557183838502,Defender
Unknown,Unknown,False,Midfielder,Aitor Ruibal,1593.0,426.0,563.0,2098.0,6432.0,2150.0,242.0,286.0,2344.4,144.0,182.0,2179.2,28.0,48.0,1078.2,2.0,2.5,23.0,36.0,22.0,4.0,51.0,54.0,38.0,0.0,9.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,38.0,24.0,13.0,14.0,11.0,16.0,49.0,923.3,33.0,310.0,98.0,929.7,68.0,148.0,94.0,25.0,0.0,0.0,25.0,21.0,59.0,15.0,0.0,798.0,10.0,106.0,354.0,397.0,72.0,786.0,37.0,67.0,1198.2,40.0,2.0,607.0,2784.0,1725.0,88.0,22.0,16.0,31.0,45.0,742.0,565.0,2160.8,127.0,2.0,0.0,0.0,34.0,13.0,2.0,0.0,2.5,2.5,67.0,False,0.9344106424092772,0.2650225255356205,Defender
Unknown,Unknown,False,Low Involvement,Akaki Gogia,140.0,46.0,57.0,447.5,816.0,262.0,23.0,26.0,525.1,17.0,21.0,360.0,5.0,7.0,350.0,1.0,0.5,2.0,3.0,1.0,0.0,7.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,20.0,3.0,75.8,1.0,15.0,4.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,75.0,1.0,7.0,34.0,39.0,7.0,74.0,4.0,6.0,175.0,4.0,0.0,60.0,196.0,112.0,4.0,2.0,0.0,4.0,3.0,87.0,59.0,478.5,17.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.1,0.1,69.0,True,-1.2872960606715238,-0.9913857778522734,Midfielder
Unknown,Unknown,False,Low Involvement,Alan Empereur,219.0,95.0,121.0,287.6,1988.0,565.0,24.0,26.0,380.0,58.0,68.0,348.9,13.0,23.0,191.7,0.0,0.0,0.0,9.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,100.0,1.0,15.0,6.0,175.0,8.0,6.0,1.0,2.0,1.0,0.0,1.0,5.0,7.0,5.0,2.0,138.0,10.0,44.0,87.0,12.0,1.0,135.0,0.0,0.0,0.0,0.0,0.0,84.0,409.0,275.0,9.0,1.0,0.0,0.0,1.0,98.0,96.0,297.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1,0.1,67.0,True,-1.118350566487637,-1.0021059852190644,Midfielder
Unknown,Unknown,False,Forward,Alassane Pléa,1803.0,498.0,679.0,2100.6,8558.0,2060.0,250.0,317.0,2236.7,169.0,219.0,2105.5,62.0,90.0,1607.9,1.0,3.8,27.0,47.0,37.0,7.0,69.0,64.0,50.0,0.0,5.0,3.0,4.0,2.0,7.0,6.0,0.0,0.0,1.0,0.0,0.0,17.0,9.0,4.0,10.0,3.0,6.0,25.0,300.0,19.0,288.0,74.0,754.4,33.0,128.0,127.0,9.0,1.0,0.0,8.0,7.0,24.0,8.0,0.0,923.0,10.0,69.0,464.0,445.0,103.0,892.0,26.0,42.0,1308.3,26.0,0.0,636.0,3177.0,1964.0,106.0,31.0,18.0,60.0,29.0,1074.0,741.0,2013.7,214.0,6.0,0.0,0.0,60.0,25.0,2.0,0.0,5.3,5.3,80.0,False,-0.2765612780757484,1.0004287508974767,Forward
